case_id,case_name,chain,input_row_sha256,envelope_path,envelope_sha256,counter_authority,historical_snapshot_status,historical_snapshot_source_receipt_sha256,historical_snapshot_identity_receipt_sha256,historical_snapshot_source_provider_family,historical_snapshot_identity_provider_family,historical_snapshot_schema_valid,historical_snapshot_hash_bound,case_artifact_path,case_artifact_sha256
ca2-5ec981d26607ce3dec41,- ThoreumFinance,bsc,59da8fdd67d895e05e3eb415c109c1bb28d1416e6bfb6e7b70625e4eaa2f1240,cases/ca2-5ec981d26607ce3dec41.json,ffe79439ea1124b7e8ce38567fbebcfa25929d5f6f7971a3f2593f2cc1633858,false,,,,,,false,false,,
ca2-c9c1817a98610ef26f01,88mph,ethereum,45a37210aad0a6002b9a69c89f8a8d7f8243bb0797c992dc1067b223b179dd2e,cases/ca2-c9c1817a98610ef26f01.json,7384235e652ab5b2f616655559ce33f8871f2c502d720b66da13bada1fb5aff4,true,,,,,,false,false,,
ca2-6330139e9160d6464fd9,ATMBlindBox,bsc,bda3b3c4cdd9eaf5cd022152504ce35ccf423df50df9676fa13f44f05759fe0a,cases/ca2-6330139e9160d6464fd9.json,051d7ba46c50a1abf4e308ee5bb77ac28b7e3445643ccd231d7602d6f1818933,false,,,,,,false,false,,
ca2-ea9f778a9d9aef43fc02,ActivePoolUrgentRedemption,ethereum,e8a626c410a80d0262cc65279a3faab09c02b13a796b89fae7f9cec722ec7efe,cases/ca2-ea9f778a9d9aef43fc02.json,356ae8507a3fca4b463493bb7648f1a5c5667a229bea55d883fbbe2e1c738f6f,false,,,,,,false,false,,
ca2-5600aac7a0790bee4d8c,AutoPooledTradingBot,ethereum,1833a7f26d81283ee606a937184e4fc6c98025096d855baa01929acdd7f68e8d,cases/ca2-5600aac7a0790bee4d8c.json,cfe8ad9fb6a5a65a3bee7d00554a922add25b758274005de0aa07b8651580bce,false,,,,,,false,false,,
ca2-5e2c8b988ed2dd09b840,BaseBebopSettlement,base,9783d7d2bf87ce5ec347e58f708aa069a72002c1a50cf4379971bcd84353fb34,cases/ca2-5e2c8b988ed2dd09b840.json,4ae8d299a27b92b589a799bdc9c143a0bacf3cf5d228c2c36003fe51a4100df0,false,,,,,,false,false,,
ca2-324926ca92042b3a084e,BetaPresale,bsc,90a55a646a6f508b6813781b5213818eb9c680936f8bd4d75af3a396e28cbcad,cases/ca2-324926ca92042b3a084e.json,89675331c9428810f2cbc45be82a03e3aadb732ad50ad8818c1b2ed27249879b,false,,,,,,false,false,,
ca2-5d15ea73c6fd71a4407d,BitCrown,bsc,9bcee2f2ca227dc0a9d77c8ca8f11ea3cfc14327ba3cc11a440673a55942ae78,cases/ca2-5d15ea73c6fd71a4407d.json,f2a56e80dee564ce97b396af24901bbf279a31b114508423480086a50558a824,false,,,,,,false,false,,
ca2-2fce7b426138574319d9,Bitallx,bsc,caed93e38b029c6fe08a28ab8ae886c4b513e98381161bf78f13488baefbdc72,cases/ca2-2fce7b426138574319d9.json,4826790dde8fa361ff5dfb209a79eb6816cccaf78d596b48c5a4f0db3f0fbe19,false,,,,,,false,false,,
ca2-b801a4d001ea7844b2c0,CookFinanceIssuance,bsc,353d1289291f7e39ed73e76c835d6f2d11b1dc67716b65e1db09b05ca25c7a57,cases/ca2-b801a4d001ea7844b2c0.json,3b06e6e08456c7e41feab411905f1b125c99062d3c4c56fa01dc79b7167164ed,false,,,,,,false,false,,
ca2-549aa2c44edd65acedb7,Crosswise,bsc,ec8a3a51ddf2729a249cab15c46b7dc1ac4a9fad277c24b8b06193d1ed65c921,cases/ca2-549aa2c44edd65acedb7.json,4dac77aeb8602bbef4eaabe7219161377cdac0ca666bc4462f61a8cb986a13a6,false,,,,,,false,false,,
ca2-f7368dc0ef887de15bf4,DEXRouter,bsc,9a584b457d9a9338738719fc8e7d570a1e0de01a78fbe5629ab37176035db860,cases/ca2-f7368dc0ef887de15bf4.json,a024827d514ed801d3611299a395f178ff1173696d531b4de7c2f94d6d1983e1,false,,,,,,false,false,,
ca2-9d76878011d42a78b09a,DLMC,bsc,ba932f54db362f76e5b98721926b758e1f54c777239dcb6736e806212d700715,cases/ca2-9d76878011d42a78b09a.json,5986afbe84298b4d60aa62a2d908210c48ea63a84a58704df7120e0eef784ca4,false,,,,,,false,false,,
ca2-0fd406d4a5d581dc9171,DogeAlliance,bsc,5a774067dcb98146f6a8f828d159be8045291b4a98e3c021d323d9575b8cbbcf,cases/ca2-0fd406d4a5d581dc9171.json,a8053190941f60627941076bc980feb50a6e0f05262239d882f62592cb591bd4,false,,,,,,false,false,,
ca2-5015a9e901810cc6c613,Dumbo,bsc,a01b098ef01b9c04b0dd97b2dc2e5ed2e79ffa37428d5d4e3279c1be9d29b409,cases/ca2-5015a9e901810cc6c613.json,47fdf1cb9c28e50c1b31b6bc93784626598387118fd2847e98f8bddb6a949185,false,,,,,,false,false,,
